Tanggal,Sampah Daun,Sampah Sayuran,Sampah Anorganik,Daun Terolah,Sampah Fermentasi,Kompos Jadi,Bulan,Tahun,Kompos
2023-03-11 12:10:00,0,0,30,0,0,0,Maret,2023,Pasar Kendal
2023-03-11 12:12:00,0,0,0,0,0,445,Maret,2023,Jatirejo
2023-03-13 13:20:00,150,0,28,71,0,0,Maret,2023,Pasar Kendal
2023-03-13 13:24:00,0,50,0,0,0,0,Maret,2023,Jatirejo
2023-03-14 13:26:00,0,0,25,0,0,0,Maret,2023,Pasar Kendal
2023-03-14 13:27:00,0,67,0,0,0,0,Maret,2023,Jatirejo
2023-03-15 12:28:00,0,0,29,0,0,0,Maret,2023,Pasar Kendal
2023-03-15 13:34:00,0,43,0,0,0,0,Maret,2023,Jatirejo
2023-03-16 13:32:00,250,0,30,113,0,0,Maret,2023,Pasar Kendal
2023-03-16 13:37:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-17 13:35:00,0,0,27,0,0,0,Maret,2023,Pasar Kendal
2023-03-17 11:38:00,0,0,0,0,0,360,Maret,2023,Jatirejo
2023-03-20 13:40:00,0,0,28,0,113,0,Maret,2023,Pasar Kendal
2023-03-20 12:41:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-03-18 11:13:00,0,0,28,0,215,0,Maret,2023,Pasar Kendal
2023-03-18 11:19:00,0,73,0,0,0,0,Maret,2023,Jatirejo
2023-03-20 13:02:00,0,47,26,0,113,0,Maret,2023,Pasar Kendal
2023-03-20 13:13:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-03-21 13:08:00,0,67,28,0,144,0,Maret,2023,Pasar Kendal
2023-03-21 13:10:00,0,57,0,0,0,0,Maret,2023,Jatirejo
2023-03-24 13:15:00,0,58,25,0,143,0,Maret,2023,Pasar Kendal
2023-03-24 13:17:00,0,63,0,0,0,0,Maret,2023,Jatirejo
2023-03-25 13:25:00,8,0,23,0,0,0,Maret,2023,Pasar Kendal
2023-03-25 13:26:00,0,20,0,0,437,0,Maret,2023,Jatirejo
2023-03-27 13:18:00,160,0,25,72,0,0,Maret,2023,Pasar Kendal
2023-03-27 13:19:00,0,48,0,0,0,0,Maret,2023,Jatirejo
2023-03-28 13:20:00,0,68,23,0,150,0,Maret,2023,Pasar Kendal
2023-03-28 13:23:00,0,79,0,0,0,0,Maret,2023,Jatirejo
2023-03-29 13:24:00,0,0,21,0,0,0,Maret,2023,Pasar Kendal
2023-03-29 12:25:00,0,93,0,0,240,0,Maret,2023,Jatirejo
2023-03-30 12:27:00,0,200,26,0,405,0,Maret,2023,Pasar Kendal
2023-03-30 12:54:00,0,64,0,0,0,0,Maret,2023,Jatirejo
2023-03-31 13:56:00,200,0,25,93,0,0,Maret,2023,Pasar Kendal
2023-03-31 13:58:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-04-01 13:51:00,0,150,28,0,265,0,April,2023,Pasar Kendal
2023-04-01 13:36:00,0,48,0,0,0,0,April,2023,Jatirejo
2023-04-03 13:19:00,170,0,30,78,0,0,April,2023,Pasar Kendal
2023-04-03 13:20:00,0,91,0,0,0,0,April,2023,Jatirejo
2023-04-04 13:21:00,0,45,28,0,105,0,April,2023,Pasar Kendal
2023-04-04 13:23:00,200,83,0,83,0,0,April,2023,Jatirejo
2023-04-05 13:25:00,150,0,26,76,0,0,April,2023,Pasar Kendal
2023-04-05 12:35:00,0,73,0,0,0,0,April,2023,Jatirejo
2023-04-06 09:37:00,0,124,25,0,200,0,April,2023,Pasar Kendal
2023-04-06 13:05:00,0,57,0,0,0,0,April,2023,Jatirejo
2023-04-08 13:53:00,0,124,25,0,200,0,April,2023,Pasar Kendal
2023-04-08 12:12:00,0,0,0,0,422,0,April,2023,Jatirejo
2023-04-10 12:22:00,150,0,28,50,0,0,April,2023,Pasar Kendal
2023-04-10 12:22:00,0,0,0,0,0,0,April,2023,Jatirejo
2023-04-11 13:15:00,0,95,23,0,198,0,April,2023,Pasar Kendal
2023-04-11 13:17:00,0,71,0,0,0,0,April,2023,Jatirejo
2023-04-12 13:31:00,0,54,26,0,115,0,April,2023,Pasar Kendal
2023-04-12 13:27:00,0,0,0,0,0,280,April,2023,Jatirejo
2023-04-13 12:30:00,0,55,24,0,155,0,April,2023,Pasar Kendal
2023-04-13 12:33:00,0,68,0,0,0,0,April,2023,Jatirejo
2023-04-14 13:27:00,0,55,28,0,120,0,April,2023,Pasar Kendal
2023-04-14 12:46:00,150,43,0,0,0,0,April,2023,Jatirejo
2023-04-15 12:34:00,0,0,30,0,0,0,April,2023,Pasar Kendal
2023-04-15 12:35:00,0,83,0,0,0,0,April,2023,Jatirejo
2023-04-17 12:42:00,0,30,28,0,75,0,April,2023,Pasar Kendal
2023-04-17 12:45:00,0,0,0,0,285,0,April,2023,Jatirejo
2023-04-18 12:41:00,160,0,30,77,0,0,April,2023,Pasar Kendal
2023-04-18 12:39:00,0,92,0,0,0,0,April,2023,Jatirejo
2023-04-19 12:46:00,0,70,30,0,155,0,April,2023,Pasar Kendal
2023-04-19 12:49:00,0,74,0,0,0,0,April,2023,Jatirejo
2023-04-26 13:10:00,150,95,28,63,0,0,April,2023,Pasar Kendal
2023-04-26 12:55:00,0,0,0,0,0,0,April,2023,Jatirejo
2023-04-27 12:51:00,0,95,28,0,158,0,April,2023,Pasar Kendal
2023-04-27 13:05:00,140,0,0,68,0,0,April,2023,Jatirejo
2023-04-28 12:52:00,110,0,31,53,0,0,April,2023,Pasar Kendal
2023-04-28 13:10:00,0,73,0,0,0,0,April,2023,Jatirejo
2023-04-29 13:19:00,0,63,32,0,125,0,April,2023,Pasar Kendal
2023-04-29 13:06:00,0,0,0,0,299,0,April,2023,Jatirejo
2023-05-02 12:58:00,0,0,33,0,0,350,Mei,2023,Pasar Kendal
2023-05-02 13:00:00,0,72,0,0,0,0,Mei,2023,Jatirejo
2023-05-03 13:05:00,0,32,31,0,66,0,Mei,2023,Pasar Kendal
2023-05-03 12:21:00,110,96,0,53,0,0,Mei,2023,Jatirejo
2023-05-04 13:30:00,0,0,32,0,0,0,Mei,2023,Pasar Kendal
2023-05-05 12:42:00,0,0,0,0,178,0,Mei,2023,Jatirejo
2023-05-05 13:19:00,450,0,33,200,0,0,Mei,2023,Pasar Kendal
2023-05-05 12:38:00,0,97,0,0,0,0,Mei,2023,Jatirejo
2022-05-06 13:32:00,0,143,35,0,230,0,Mei,2023,Pasar Kendal
2023-05-06 12:34:00,0,0,0,0,0,0,Mei,2023,Jatirejo
2023-05-08 13:39:00,170,0,34,88,0,0,Mei,2023,Pasar Kendal
2023-05-08 13:41:00,0,63,0,0,0,0,Mei,2023,Jatirejo
2023-05-09 13:17:00,0,143,30,0,233,0,Mei,2023,Pasar Kendal
2023-05-09 13:21:00,0,104,0,0,0,0,Mei,2023,Jatirejo
2023-05-10 13:28:00,0,45,31,0,90,0,Mei,2023,Pasar Kendal
2023-05-10 13:22:00,0,0,0,0,274,0,Mei,2023,Jatirejo
2023-05-11 13:43:00,0,25,28,0,58,0,Mei,2023,Pasar Kendal
2023-05-11 13:51:00,0,69,0,0,0,0,Mei,2023,Jatirejo
2023-05-12 13:14:00,0,0,0,0,0,0,Mei,2023,Pasar Kendal
2023-05-12 13:10:00,0,84,0,0,0,0,Mei,2023,Jatirejo
2023-05-13 13:16:00,170,0,29,81,0,0,Mei,2023,Pasar Kendal
2023-05-13 13:16:00,0,117,0,0,0,0,Mei,2023,Jatirejo
2023-05-15 13:15:00,0,35,31,0,70,0,Mei,2023,Pasar Kendal
2023-05-15 13:23:00,0,61,0,0,0,0,Mei,2023,Jatirejo
2023-05-16 13:56:00,0,32,28,0,70,0,Mei,2023,Pasar Kendal
2023-05-16 13:21:00,0,79,0,0,420,0,Mei,2023,Jatirejo
2023-05-17 13:23:00,0,40,29,0,85,0,Mei,2023,Pasar Kendal
2023-05-17 13:25:00,0,53,0,0,0,0,Mei,2023,Jatirejo
2023-05-19 13:57:00,180,0,25,79,0,0,Mei,2023,Pasar Kendal
2023-05-19 13:56:00,0,97,0,0,0,0,Mei,2023,Jatirejo
2023-05-20 12:48:00,0,29,28,0,108,0,Mei,2023,Pasar Kendal
2023-05-20 13:36:00,200,79,0,81,0,0,Mei,2023,Jatirejo
2023-05-22 13:06:00,0,0,0,0,0,185,Mei,2023,Pasar Kendal
2023-05-22 14:08:00,0,58,0,0,0,0,Mei,2023,Jatirejo
2023-05-23 14:13:00,0,144,31,0,288,0,Mei,2023,Pasar Kendal
2023-05-23 13:11:00,0,0,0,0,0,0,Mei,2023,Jatirejo
2023-05-24 14:13:00,0,0,32,0,0,215,Mei,2023,Pasar Kendal
2023-06-24 14:17:00,300,73,0,127,0,0,Mei,2023,Jatirejo
2023-05-25 13:20:00,160,0,29,75,0,0,Mei,2023,Pasar Kendal
2023-05-25 13:22:00,0,124,0,0,0,0,Mei,2023,Jatirejo
2023-05-26 14:23:00,0,127,34,0,288,0,Mei,2023,Pasar Kendal
2023-05-26 14:24:00,0,0,0,0,484,0,Mei,2023,Jatirejo
2023-06-27 13:26:00,0,0,0,0,0,150,Mei,2023,Pasar Kendal
2023-05-27 13:36:00,0,79,0,0,0,0,Mei,2023,Jatirejo
2023-05-29 13:45:00,200,0,29,69,0,0,Mei,2023,Pasar Kendal
2023-05-29 13:31:00,0,0,0,0,0,420,Mei,2023,Jatirejo
2023-05-30 13:49:00,0,92,35,0,188,0,Mei,2023,Pasar Kendal
2023-05-30 13:55:00,0,117,0,0,0,0,Mei,2023,Jatirejo
2023-05-31 13:35:00,0,59,25,0,188,150,Mei,2023,Pasar Kendal
2023-05-31 14:13:00,0,60,0,0,269,0,Mei,2023,Jatirejo
2023-06-03 13:15:00,200,0,27,88,0,0,Juni,2023,Pasar Kendal
2023-06-03 13:27:00,140,73,0,64,0,0,Juni,2023,Jatirejo
2023-06-05 13:28:00,0,93,31,0,181,0,Juni,2023,Pasar Kendal
2023-06-05 13:41:00,0,118,0,0,0,0,Juni,2023,Jatirejo
2023-06-06 12:33:00,0,0,26,0,0,0,Juni,2023,Pasar Kendal
2023-06-06 13:35:00,0,0,0,0,421,0,Juni,2023,Jatirejo
2023-06-07 13:41:00,160,0,33,79,0,0,Juni,2023,Pasar Kendal
2023-06-07 13:44:00,0,246,0,0,0,0,Juni,2023,Jatirejo
2023-06-08 13:41:00,0,0,33,0,0,175,Juni,2023,Pasar Kendal
2023-06-08 12:44:00,250,79,0,118,0,0,Juni,2023,Jatirejo
2023-06-09 12:48:00,0,89,26,0,108,0,Juni,2023,Pasar Kendal
2023-06-09 13:49:00,0,0,0,0,0,0,Juni,2023,Jatirejo
2023-06-10 12:09:00,0,0,26,0,0,0,Juni,2023,Pasar Kendal
2023-06-10 13:11:00,200,74,0,125,0,0,Juni,2023,Jatirejo
2023-06-12 13:12:00,150,0,28,78,0,0,Juni,2023,Pasar Kendal
2023-06-12 13:14:00,0,94,0,0,0,0,Juni,2023,Jatirejo
2023-06-13 13:16:00,0,100,31,0,178,0,Juni,2023,Pasar Kendal
2023-06-13 13:18:00,0,0,0,0,569,0,Juni,2023,Jatirejo
2023-06-14 13:21:00,0,55,31,0,125,0,Juni,2023,Pasar Kendal
2023-06-14 13:24:00,0,64,0,0,0,0,Juni,2023,Jatirejo
2023-06-15 12:25:00,150,0,26,75,0,0,Juni,2023,Pasar Kendal
2023-06-15 13:29:00,0,98,0,0,0,0,Juni,2023,Jatirejo
2023-06-16 12:39:00,0,0,27,0,0,0,Juni,2023,Pasar Kendal
2023-06-16 10:40:00,0,173,0,0,0,0,Juni,2023,Jatirejo
2023-06-17 11:41:00,0,0,31,0,0,0,Juni,2023,Pasar Kendal
2023-06-17 10:50:00,350,0,0,137,0,0,Juni,2023,Jatirejo
2023-06-19 13:42:00,0,115,33,0,233,0,Juni,2023,Pasar Kendal
2023-06-19 12:51:00,0,0,0,0,365,0,Juni,2023,Jatirejo
2023-06-19 12:51:00,0,0,0,0,365,0,Juni,2023,Jatirejo
2023-06-20 13:52:00,200,0,32,83,0,0,Juni,2023,Pasar Kendal
2023-06-20 13:33:00,0,0,0,0,0,0,Juni,2023,Jatirejo
2023-06-21 13:58:00,0,57,33,0,140,0,Juni,2023,Pasar Kendal
2023-06-21 14:00:00,0,82,0,0,0,0,Juni,2023,Jatirejo
2023-06-22 13:01:00,0,0,32,0,0,0,Juni,2023,Pasar Kendal
2023-06-22 13:10:00,0,169,0,0,0,0,Juni,2023,Jatirejo
2023-06-23 12:10:00,150,0,35,62,0,0,Juni,2023,Pasar Kendal
2023-06-23 12:08:00,0,57,0,0,0,0,Juni,2023,Jatirejo
2023-06-24 13:14:00,0,49,31,0,109,0,Juni,2023,Pasar Kendal
2023-06-24 11:20:00,300,124,0,183,0,0,Juni,2023,Jatirejo
2023-06-26 13:16:00,0,0,30,0,0,0,Juni,2023,Pasar Kendal
2023-06-26 13:17:00,0,86,0,0,0,0,Juni,2023,Jatirejo
2023-06-27 13:19:00,0,0,29,0,0,0,Juni,2023,Pasar Kendal
2023-06-27 13:40:00,0,0,0,0,469,0,Juni,2023,Jatirejo
2023-01-02 09:02:00,300,150,25,102,0,0,Januari,2023,Pasar Kendal
2023-01-03 09:11:00,250,85,25,108,418,0,Januari,2023,Pasar Kendal
2023-01-02 14:38:00,0,125,0,0,473,0,Januari,2023,Jatirejo
2023-01-03 14:47:00,0,83,0,0,0,0,Januari,2023,Jatirejo
2023-01-04 14:47:00,0,57,0,0,0,0,Januari,2023,Jatirejo
2023-01-04 13:20:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-05 12:58:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-05 12:58:00,0,49,0,0,0,0,Januari,2023,Jatirejo
2023-01-06 11:02:00,200,0,0,85,0,0,Januari,2023,Pasar Kendal
2023-01-06 11:04:00,250,62,0,107,0,0,Januari,2023,Jatirejo
2023-01-07 10:30:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-09 13:00:00,200,0,35,96,0,0,Januari,2023,Pasar Kendal
2023-01-07 10:32:00,0,0,0,0,261,0,Januari,2023,Jatirejo
2023-01-09 12:47:00,0,0,0,0,0,0,Januari,2023,Jatirejo
2023-01-10 13:10:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-10 12:49:00,200,0,0,73,0,0,Januari,2023,Jatirejo
2023-01-11 13:11:00,280,10,40,153,0,0,Januari,2023,Pasar Kendal
2023-01-11 13:25:00,0,0,0,0,0,0,Januari,2023,Jatirejo
2023-01-12 12:57:00,160,0,0,75,0,0,Januari,2023,Pasar Kendal
2023-01-12 12:45:00,200,0,0,96,0,315,Januari,2023,Jatirejo
2023-01-13 10:15:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-13 09:53:00,0,43,0,0,0,0,Januari,2023,Jatirejo
2023-01-14 11:56:00,150,0,38,83,0,0,Januari,2023,Pasar Kendal
2023-01-14 12:08:00,0,72,0,0,0,0,Januari,2023,Jatirejo
2023-01-16 13:09:00,250,0,33,115,0,0,Januari,2023,Pasar Kendal
2023-01-16 13:04:00,260,66,0,92,0,0,Januari,2023,Jatirejo
2023-01-17 13:14:00,230,0,37,118,0,0,Januari,2023,Pasar Kendal
2023-01-17 12:39:00,0,93,0,0,0,0,Januari,2023,Jatirejo
2023-01-18 13:07:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-18 12:42:00,0,0,0,0,294,0,Januari,2023,Jatirejo
2023-01-19 12:53:00,250,0,0,119,0,0,Januari,2023,Pasar Kendal
2023-01-19 12:30:00,0,0,0,0,0,0,Januari,2023,Jatirejo
2023-01-20 10:32:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-20 12:40:00,0,38,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-21 13:24:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-21 13:15:00,300,79,0,127,0,0,Januari,2023,Jatirejo
2023-01-24 13:35:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-24 13:28:00,0,0,0,0,0,0,Januari,2023,Jatirejo
2023-01-25 13:35:00,0,0,0,0,0,0,Januari,2023,Pasar Kendal
2023-01-25 13:36:00,0,68,0,0,0,0,Januari,2023,Jatirejo
2023-01-26 12:59:00,0,0,35,0,201,0,Januari,2023,Pasar Kendal
2023-01-26 13:07:00,0,68,0,0,0,0,Januari,2023,Jatirejo
2023-01-27 10:17:00,0,0,33,0,131,0,Januari,2023,Pasar Kendal
2023-01-27 10:06:00,0,0,0,0,0,0,Januari,2023,Jatirejo
2023-01-28 11:57:00,220,0,34,121,64,0,Januari,2023,Pasar Kendal
2023-01-28 11:00:00,0,0,0,0,312,320,Januari,2023,Jatirejo
2023-01-30 12:56:00,0,0,35,0,0,0,Januari,2023,Pasar Kendal
2023-01-30 13:02:00,0,116,0,0,0,0,Januari,2023,Jatirejo
2023-01-31 13:05:00,0,65,33,0,143,0,Januari,2023,Pasar Kendal
2023-01-31 13:16:00,0,83,0,0,0,0,Januari,2023,Jatirejo
2023-02-01 13:24:00,0,79,27,0,173,0,Februari,2023,Pasar Kendal
2023-02-01 12:51:00,0,93,0,0,0,0,Februari,2023,Jatirejo
2023-02-02 12:31:00,0,70,33,0,159,0,Februari,2023,Pasar Kendal
2023-02-02 13:27:00,160,61,0,74,0,0,Februari,2023,Jatirejo
2023-02-03 10:28:00,0,112,27,0,228,0,Februari,2023,Pasar Kendal
2023-02-03 09:22:00,0,73,0,0,0,0,Februari,2023,Jatirejo
2023-02-04 11:23:00,0,115,29,0,235,0,Februari,2023,Pasar Kendal
2023-02-04 13:33:00,0,41,0,0,0,0,Februari,2023,Jatirejo
2023-02-06 12:38:00,0,137,33,0,239,0,Februari,2023,Pasar Kendal
2023-02-06 13:39:00,0,82,0,0,0,0,Februari,2023,Jatirejo
2023-02-07 12:44:00,180,52,31,75,127,0,Februari,2023,Pasar Kendal
2023-02-07 12:45:00,0,20,0,0,549,0,Februari,2023,Jatirejo
2023-02-08 12:26:00,150,93,33,60,0,0,Februari,2023,Pasar Kendal
2023-02-08 13:19:00,0,63,0,0,0,0,Februari,2023,Jatirejo
2023-02-09 12:38:00,210,136,30,107,243,0,Februari,2023,Pasar Kendal
2023-02-09 12:43:00,0,87,0,0,0,0,Februari,2023,Jatirejo
2023-02-10 12:25:00,0,0,0,0,0,0,Februari,2023,Pasar Kendal
2023-02-10 12:55:00,0,37,0,0,0,0,Februari,2023,Jatirejo
2023-02-11 12:57:00,185,68,32,67,135,0,Februari,2023,Pasar Kendal
2023-02-11 12:00:00,0,42,0,0,0,0,Februari,2023,Jatirejo
2023-02-13 13:01:00,120,55,35,58,113,0,Februari,2023,Pasar Kendal
2023-02-13 13:03:00,0,64,0,0,0,0,Februari,2023,Pasar Kendal
2023-02-14 12:45:00,350,0,35,145,0,0,Februari,2023,Pasar Kendal
2023-02-14 12:47:00,0,20,0,0,293,0,Februari,2023,Jatirejo
2022-02-15 12:48:00,200,0,29,68,0,0,Februari,2023,Pasar Kendal
2023-02-15 12:58:00,100,57,0,46,0,0,Februari,2023,Jatirejo
2023-02-16 13:07:00,0,0,32,0,0,0,Februari,2023,Pasar Kendal
2023-02-16 12:53:00,0,61,0,0,0,0,Februari,2023,Jatirejo
2023-02-17 12:47:00,0,0,33,0,0,0,Februari,2023,Pasar Kendal
2023-02-17 12:43:00,0,42,0,0,0,0,Februari,2023,Jatirejo
2023-02-20 12:44:00,0,198,35,0,397,0,Februari,2023,Pasar Kendal
2023-02-20 12:59:00,0,73,0,0,0,0,Februari,2023,Jatirejo
2023-02-21 13:01:00,280,0,34,120,0,0,Februari,2023,Pasar Kendal
2023-02-21 12:24:00,0,20,0,0,233,0,Februari,2023,Jatirejo
2023-02-22 12:04:00,185,0,31,104,0,0,Februari,2023,Pasar Kendal
2023-02-22 13:06:00,0,63,0,0,0,0,Februari,2023,Jatirejo
2023-02-23 12:57:00,195,0,30,90,0,0,Februari,2023,Pasar Kendal
2023-02-23 12:53:00,0,51,0,0,0,0,Februari,2023,Jatirejo
2023-02-24 13:03:00,0,120,32,0,250,0,Februari,2023,Pasar Kendal
2023-02-24 13:35:00,0,47,0,0,0,0,Februari,2023,Jatirejo
2023-02-25 12:05:00,0,0,28,0,0,0,Februari,2023,Pasar Kendal
2023-02-25 13:12:00,0,38,0,0,0,0,Februari,2023,Jatirejo
2023-02-27 13:07:00,0,50,30,0,115,0,Februari,2023,Pasar Kendal
2023-02-27 12:26:00,0,73,0,0,0,0,Februari,2023,Jatirejo
2023-02-28 13:10:00,180,76,33,78,154,0,Februari,2023,Pasar Kendal
2023-02-28 13:13:00,0,20,0,0,272,0,Februari,2023,Jatirejo
2023-03-01 13:09:00,0,0,35,0,0,0,Maret,2023,Pasar Kendal
2023-03-01 13:36:00,0,63,0,0,0,0,Maret,2023,Jatirejo
2023-03-02 13:36:00,0,0,30,0,0,0,Maret,2023,Pasar Kendal
2023-03-02 12:53:00,0,47,0,0,0,0,Maret,2023,Jatirejo
2023-03-03 13:36:00,300,0,28,156,0,0,Maret,2023,Pasar Kendal
2023-03-03 12:59:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-04 12:10:00,0,0,31,0,263,0,Maret,2023,Pasar Kendal
2023-03-04 11:28:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-06 13:22:00,130,0,30,105,0,0,Maret,2023,Pasar Kendal
2023-03-06 13:16:00,0,0,0,0,0,410,Maret,2023,Jatirejo
2023-03-07 13:27:00,0,0,33,0,0,0,Maret,2023,Pasar Kendal
2023-03-07 12:20:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-08 13:21:00,180,0,32,74,0,0,Maret,2023,Pasar Kendal
2023-03-08 13:30:00,140,0,0,60,0,0,Maret,2023,Jatirejo
2023-03-09 13:30:00,0,0,28,0,0,0,Maret,2023,Pasar Kendal
2023-03-09 13:29:00,0,67,0,0,0,0,Maret,2023,Jatirejo
2023-03-10 10:31:00,260,0,26,123,0,0,Maret,2023,Pasar Kendal
2023-03-10 10:35:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-11 12:10:00,0,0,30,0,0,0,Maret,2023,Pasar Kendal
2023-03-11 12:12:00,0,0,0,0,0,445,Maret,2023,Jatirejo
2023-03-13 13:20:00,150,0,28,71,0,0,Maret,2023,Pasar Kendal
2023-03-13 13:24:00,0,50,0,0,0,0,Maret,2023,Jatirejo
2023-03-14 13:26:00,0,0,25,0,0,0,Maret,2023,Pasar Kendal
2023-03-14 13:27:00,0,67,0,0,0,0,Maret,2023,Jatirejo
2023-03-15 12:28:00,0,0,29,0,0,0,Maret,2023,Pasar Kendal
2023-03-15 13:34:00,0,43,0,0,0,0,Maret,2023,Jatirejo
2023-03-16 13:32:00,250,0,30,113,0,0,Maret,2023,Pasar Kendal
2023-03-16 13:37:00,0,0,0,0,0,0,Maret,2023,Jatirejo
2023-03-17 13:35:00,0,0,27,0,0,0,Maret,2023,Pasar Kendal
2023-03-17 11:38:00,0,0,0,0,0,360,Maret,2023,Jatirejo
2023-03-20 13:40:00,0,0,28,0,113,0,Maret,2023,Pasar Kendal
2023-03-20 12:41:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-03-18 11:13:00,0,0,28,0,215,0,Maret,2023,Pasar Kendal
2023-03-18 11:19:00,0,73,0,0,0,0,Maret,2023,Jatirejo
2023-03-20 13:02:00,0,47,26,0,113,0,Maret,2023,Pasar Kendal
2023-03-20 13:13:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-03-21 13:08:00,0,67,28,0,144,0,Maret,2023,Pasar Kendal
2023-03-21 13:10:00,0,57,0,0,0,0,Maret,2023,Jatirejo
2023-03-24 13:15:00,0,58,25,0,143,0,Maret,2023,Pasar Kendal
2023-03-24 13:17:00,0,63,0,0,0,0,Maret,2023,Jatirejo
2023-03-25 13:25:00,8,0,23,0,0,0,Maret,2023,Pasar Kendal
2023-03-25 13:26:00,0,20,0,0,437,0,Maret,2023,Jatirejo
2023-03-27 13:18:00,160,0,25,72,0,0,Maret,2023,Pasar Kendal
2023-03-27 13:19:00,0,48,0,0,0,0,Maret,2023,Jatirejo
2023-03-28 13:20:00,0,68,23,0,150,0,Maret,2023,Pasar Kendal
2023-03-28 13:23:00,0,79,0,0,0,0,Maret,2023,Jatirejo
2023-03-29 13:24:00,0,0,21,0,0,0,Maret,2023,Pasar Kendal
2023-03-29 12:25:00,0,93,0,0,240,0,Maret,2023,Jatirejo
2023-03-30 12:27:00,0,200,26,0,405,0,Maret,2023,Pasar Kendal
2023-03-30 12:54:00,0,64,0,0,0,0,Maret,2023,Jatirejo
2023-03-31 13:56:00,200,0,25,93,0,0,Maret,2023,Pasar Kendal
2023-03-31 13:58:00,0,69,0,0,0,0,Maret,2023,Jatirejo
2023-04-01 13:51:00,0,150,28,0,265,0,April,2023,Pasar Kendal
2023-04-01 13:36:00,0,48,0,0,0,0,April,2023,Jatirejo
2023-04-03 13:19:00,170,0,30,78,0,0,April,2023,Pasar Kendal
2023-04-03 13:20:00,0,91,0,0,0,0,April,2023,Jatirejo
2023-04-04 13:21:00,0,45,28,0,105,0,April,2023,Pasar Kendal
2023-04-04 13:23:00,200,83,0,83,0,0,April,2023,Jatirejo
2023-04-05 13:25:00,150,0,26,76,0,0,April,2023,Pasar Kendal
2023-04-05 12:35:00,0,73,0,0,0,0,April,2023,Jatirejo
2023-04-06 09:37:00,0,124,25,0,200,0,April,2023,Pasar Kendal
2023-04-06 13:05:00,0,57,0,0,0,0,April,2023,Jatirejo
2023-04-08 13:53:00,0,124,25,0,200,0,April,2023,Pasar Kendal
2023-04-08 12:12:00,0,0,0,0,422,0,April,2023,Jatirejo
2023-04-10 12:22:00,150,0,28,50,0,0,April,2023,Pasar Kendal
2023-04-10 12:22:00,0,0,0,0,0,0,April,2023,Jatirejo
2023-04-11 13:15:00,0,95,23,0,198,0,April,2023,Pasar Kendal
2023-04-11 13:17:00,0,71,0,0,0,0,April,2023,Jatirejo
2023-04-12 13:31:00,0,54,26,0,115,0,April,2023,Pasar Kendal
2023-04-12 13:27:00,0,0,0,0,0,280,April,2023,Jatirejo
2023-04-13 12:30:00,0,55,24,0,155,0,April,2023,Pasar Kendal
2023-04-13 12:33:00,0,68,0,0,0,0,April,2023,Jatirejo
2023-04-14 13:27:00,0,55,28,0,120,0,April,2023,Pasar Kendal
2023-04-14 12:46:00,150,43,0,0,0,0,April,2023,Jatirejo
2023-04-15 12:34:00,0,0,30,0,0,0,April,2023,Pasar Kendal
2023-04-15 12:35:00,0,83,0,0,0,0,April,2023,Jatirejo
2023-04-17 12:42:00,0,30,28,0,75,0,April,2023,Pasar Kendal
2023-04-17 12:45:00,0,0,0,0,285,0,April,2023,Jatirejo
2023-04-18 12:41:00,160,0,30,77,0,0,April,2023,Pasar Kendal
2023-04-18 12:39:00,0,92,0,0,0,0,April,2023,Jatirejo
